"Country Name" "Country Code" "Indicator Name" "Indicator Code" 1990.0 1991.0 1992.0 1993.0 1994.0 1995.0 1996.0 1997.0 1998.0 1999.0 2000.0 2001.0 2002.0 2003.0 2004.0 2005.0 2006.0 2007.0 2008.0 2009.0 2010.0 2011.0 2012.0 2013.0 2014.0 2015.0 2016.0 2017.0 2018.0
Uruguay URY "Población de 80 años en adelante, mujeres (% de la población femenina)" SP.POP.80UP.FE.5Y 2.8877498257683096 3.0245391700785 3.1579096286719 3.27623457072756 3.36487130109569 3.41933504574794 3.51975442462681 3.58810689068096 3.63687460562573 3.67984838513645 3.7263962602943503 3.88482797584032 4.029200852467491 4.1616640836558 4.28708108353479 4.40951613794387 4.61692222993958 4.81396899937243 4.99438557112005 5.15376056028807 5.29514412599037 5.46073344926274 5.597249423535299 5.71145372567226 5.805939743852591 5.88193332997422 5.97081713818804 6.0337501722378 6.07614463017916
Uruguay URY "Población de 75 a 79 años, varones (% de la población masculina)" SP.POP.7579.MA.5Y 1.91575580693796 1.89875210370483 1.86432916857461 1.83042745478812 1.81608562458451 1.82796008720121 1.86338009902425 1.91067641430273 1.96449367025068 2.01770006543555 2.0670235980526 2.1189746612033997 2.16589747098411 2.2104396336822005 2.2524551143225 2.2898095611344 2.30726774371591 2.32141545136316 2.33113728043095 2.33143754843482 2.3195580170561696 2.28552282535657 2.2382941465052997 2.19298755615885 2.16679596207985 2.1673213131170703 2.17445125704978 2.19754247609401 2.23123780974068
Uruguay URY "Población de 75 a 79 años, mujeres (% de la población femenina)" SP.POP.7579.FE.5Y 2.7852716140974 2.76460766704968 2.7176844784497596 2.6700218981355097 2.65299469304109 2.6802095802980097 2.7151248032918596 2.78019428092279 2.86506464055749 2.95716962147268 3.0499522496374905 3.11961605442335 3.1920391362190403 3.26664063286579 3.33742264165438 3.39782307148735 3.41160127948115 3.41245645987413 3.40506587346123 3.3931219037993103 3.3783290727866806 3.3387096312127 3.29379017827557 3.24992665719144 3.21675072964698 3.2000615962602903 3.17588492079615 3.1661947116669 3.17007711771017
Uruguay URY "Población de 70 a 74 años, varones (% de la población masculina)" SP.POP.7074.MA.5Y 2.63001215952985 2.6531546515342597 2.70138025773533 2.7630797008498402 2.82533015488796 2.88250565815463 2.9283866980980897 2.96975004372293 3.00600347358171 3.03682123108738 3.0626928692976403 3.08673404365765 3.10497966089044 3.1135891644480895 3.10769069551592 3.0874860522065597 3.0368173724862904 2.97463459950711 2.91367313141904 2.87173934186261 2.8591265845772997 2.85801217163471 2.8806048686919397 2.91925059104114 2.9640363588459997 3.00959121866326 3.03219788341789 3.05803759842757 3.08948010645759
Uruguay URY "Población de 70 a 74 años, mujeres (% de la población femenina)" SP.POP.7074.FE.5Y 3.3186454141468595 3.34588987184398 3.41446671985208 3.5085855709174196 3.60804127284604 3.7024248512665703 3.7717200130193196 3.84357426610948 3.9119571038626404 3.96957623200262 4.01196444290855 4.02537116098106 4.02588363190258 4.01564588754213 3.9992969803911094 3.98006275463172 3.92288268867585 3.8651984375099597 3.8127260002670003 3.77269010535366 3.7486490073759504 3.7168075676883503 3.69937223051275 3.69647755140405 3.7084637913928105 3.73495265070561 3.75259009466542 3.78754432487001 3.83368852247669
Uruguay URY "Población de 65 años de edad y más (% del total)" SP.POP.65UP.TO.ZS 11.637634538965 11.808625457425098 11.982384329001698 12.1525169577798 12.3095724006771 12.449845407394701 12.6208473843999 12.7750779471611 12.9076924619567 13.0134957188789 13.091974783537 13.235921626788098 13.342743923705099 13.425799448079697 13.501377098615198 13.578439178964 13.6702911919495 13.7582392911351 13.8426170004919 13.922480860835499 14.001533068891401 14.104520895927301 14.198477348900198 14.289604516140301 14.3834496517505 14.4830508946489 14.5913311093128 14.700226180156697 14.8145195308593
Uruguay URY "Población de 65 años de edad y más, total" SP.POP.65UP.TO 361884.0 369806.0 377980.0 386176.0 394048.0 401418.0 409847.0 417766.0 424799.0 430488.0 434619.0 440157.0 443785.0 446229.0 448445.0 451049.0 454592.0 458390.0 462374.0 466358.0 470350.0 475172.0 479763.0 484337.0 489100.0 494163.0 499626.0 505195.0 510997.0
Uruguay URY "Población de 65 años de edad y más, hombres (% del total)" SP.POP.65UP.MA.ZS 9.89761861508657 10.0254585335489 10.1444364492706 10.250017048831099 10.3363740059567 10.4019770728693 10.540653600754801 10.6582306133775 10.7478365408748 10.8006113977732 10.814622651491499 10.912113373381601 10.963961834625001 10.986294850696002 10.998113753630301 11.0090838515131 11.0641084408356 11.1154973145227 11.1620403787166 11.1996471498492 11.2284620411814 11.320753554884801 11.399495656221001 11.468921609247598 11.536444229765301 11.6057148690626 11.7235864583781 11.8392239144328 11.954921261733901
Uruguay URY "Población de 65 años de edad y más, hombres" SP.POP.65UP.MA.IN 149284.0 152202.0 155078.0 157820.0 160303.0 162469.0 165799.0 168809.0 171293.0 172980.0 173754.0 175528.0 176272.0 176372.0 176319.0 176410.0 177408.0 178520.0 179693.0 180794.0 181776.0 183805.0 185658.0 187400.0 189158.0 190992.0 193674.0 196363.0 199081.0
Uruguay URY "Población de 65 años de edad y más, mujeres (% del total)" SP.POP.65UP.FE.ZS 13.2763302183954 13.4872469944258 13.7119339336273 13.941853643289301 14.1645751100112 14.3736953867069 14.5748864542368 14.7628476428865 14.9352298255651 15.0896990147261 15.2276956772496 15.413096784339302 15.5685308670283 15.7053656594767 15.8377863728262 15.9727694915944 16.0983374643137 16.219787020624 16.3380169363307 16.4562148170472 16.580737502635902 16.694980562248098 16.804431636657 16.916468949645502 17.0356029107505 17.1640696785049 17.2657177552964 17.3702873629479 17.4848909152669
Uruguay URY "Población de 65 años de edad y más, mujeres" SP.POP.65UP.FE.IN 212596.0 217617.0 222923.0 228374.0 233756.0 238944.0 244047.0 248949.0 253497.0 257496.0 260862.0 264629.0 267515.0 269863.0 272140.0 274635.0 277205.0 279906.0 282707.0 285580.0 288569.0 291381.0 294132.0 296961.0 299959.0 303176.0 305971.0 308855.0 311936.0
Uruguay URY "Población de 65 a 69 años, varones (% de la población masculina)" SP.POP.6569.MA.5Y 3.72436984595719 3.7612101531134803 3.7966899980375497 3.8298494182289398 3.85830340913414 3.8809018474235 3.87838631664874 3.8735677976963503 3.86166159684366 3.83484767504009 3.7904146370914 3.72556589398848 3.6434373717143305 3.5632640704829104 3.5088299284424003 3.4913792027478703 3.4756198334222 3.49118269339733 3.52900690619918 3.5752095512373 3.62168800026685 3.65038177248122 3.6796096892458796 3.7116098657205896 3.75084773879399 3.80014972606935 3.83183323516967 3.87168541764642 3.92081976191162
Uruguay URY "Población de 65 a 69 años, mujeres (% de la población femenina)" SP.POP.6569.FE.5Y 4.2846633643828 4.35221028545363 4.42187310665357 4.48701160350883 4.538667843028421 4.57172590939442 4.5682872132988095 4.550972205173269 4.5213334755191905 4.48310477611433 4.439382724409191 4.38328159309457 4.32140724643923 4.261415055413 4.21398566724592 4.18536752753149 4.1469312662171 4.12816312386749 4.12583949148242 4.13664224760616 4.1586152964829095 4.17872991408428 4.21401980433337 4.258611015377779 4.304448645858121 4.34712210156476 4.36642560164683 4.38279815417322 4.4049806449009195
Uruguay URY "Población de 50 a 64 años, varones (% de la población masculina)" SP.POP.6064.MA.5Y 4.665042743996151 4.64537547220146 4.626807090992349 4.6021452300618 4.56010621183174 4.49668833891946 4.39258004714714 4.2719673804817 4.1524862211246 4.0597511451220605 4.0076357258358595 3.98859601842889 4.0038812245761095 4.04333672608762 4.09241858701185 4.14265066737227 4.16513092041872 4.19352870341198 4.22875806437586 4.27236116591701 4.32494937877034 4.36089679116488 4.40186387384406 4.45152055011655 4.5141785838005 4.59161971522879 4.652594456547599 4.72735713682789 4.8097478838190195
Uruguay URY "Población de 50 a 64 años, mujeres (% de la población femenina)" SP.POP.6064.FE.5Y 5.08007164107522 5.06494568956221 5.03635532695806 4.99524126104446 4.94314318851399 4.88302844733724 4.8033515782935705 4.71968267014406 4.638342222895179 4.56913238113042 4.5179548367965 4.48346156758362 4.46561904573458 4.46388508501821 4.47657047480594 4.50204868572957 4.51808068536332 4.55233710009868 4.59799475601362 4.644077739163401 4.6843604324785195 4.70803264740176 4.72375400211618 4.74207541634505 4.78014610545422 4.8461763611896 4.91999485366811 5.02113252327671 5.13501484843831
Uruguay URY "Población de 55 a 59 años, varones (% de la población masculina)" SP.POP.5559.MA.5Y 5.14704809843252 5.01661556296953 4.8702819389023295 4.72561124118738 4.608143981770151 4.533246260175879 4.4804405485750305 4.4698412778587695 4.48811101406499 4.51623900458049 4.54328176873983 4.57178807642359 4.6014280916068495 4.635469937996071 4.67887653569397 4.73382492804561 4.769201505499059 4.813996610308799 4.86931145479912 4.93674281399234 5.01622720809248 5.08650163124049 5.16722121559499 5.2523254554367504 5.3342286430812305 5.40739588447759 5.448234658169509 5.488369569149509 5.52050605789833
Uruguay URY "Población de 55 a 59 años, mujeres (% de la población femenina)" SP.POP.5559.FE.5Y 5.301889196136179 5.20594334559238 5.10795265472927 5.01312850304541 4.92975157033387 4.86347804640363 4.80902513385112 4.7751881166159995 4.7586503105798705 4.755603661212981 4.763127847217519 4.78691369961151 4.82399526044837 4.86981450625888 4.9162487153015 4.95831382550258 4.977211855410269 4.99117173425153 5.00964248542069 5.04779032760879 5.11374768945068 5.19631126759353 5.30216119986928 5.417171046822621 5.520896101336731 5.6011834634422195 5.65120284221979 5.686518771810929 5.70451327503075
Uruguay URY "Población de 50 a 54 años, varones (% de la población masculina)" SP.POP.5054.MA.5Y 5.01842493645087 4.94626701489637 4.922875645973701 4.93227554807933 4.950985354605789 4.96579497472638 4.96964934632296 4.97715358335485 4.98900701743818 5.00875387743073 5.03878236687584 5.081995647041049 5.12999614365507 5.18580624424592 5.25466821026158 5.3395398413883095 5.4126246137247405 5.500278323285889 5.59384740765956 5.6816555709253 5.75661288070933 5.807979867098711 5.85183688832046 5.88201453994875 5.891784618237 5.878267358258509 5.82541314997612 5.74925538713839 5.67303442577273
Uruguay URY "Población de 50 a 54 años, mujeres (% de la población femenina)" SP.POP.5054.FE.5Y 5.2134619275645795 5.14471007783071 5.099956389600179 5.074970742454849 5.06294060544657 5.060546087814389 5.06785871055013 5.09078639238911 5.12175449490929 5.151459568490691 5.17466825756709 5.20050555940614 5.2156018776632305 5.2318628115690196 5.26799130769795 5.333736575946769 5.4127650776910805 5.52167894086308 5.64517387392125 5.75875320460553 5.845424034999111 5.90076862915863 5.93472979859729 5.947005192386019 5.939062337607759 5.913014531169241 5.859538997007 5.7863463934108195 5.7116880583579
Uruguay URY "Población de 45 a 49 años, varones (% de la población masculina)" SP.POP.4549.MA.5Y 5.3714756259108 5.36183723005885 5.3584091057761505 5.36119166458292 5.371525402308261 5.39098088552121 5.40996905174233 5.43717566896088 5.473463743236049 5.5211866311683 5.5807147507434705 5.66108465889699 5.75273365096346 5.85075701608714 5.94666613439256 6.03318513932816 6.083051909782309 6.13002367304548 6.16656872842201 6.18162986291747 6.17004532746592 6.1210474676508095 6.04138025887683 5.95857601771379 5.91294759388555 5.92766966929011 5.9817687982406795 6.092862569185691 6.237629589062151
Uruguay URY "Población de 45 a 49 años, mujeres (% de la población femenina)" SP.POP.4549.FE.5Y 5.381011617944241 5.37582227973687 5.3895442067366695 5.413973659967801 5.43699698112933 5.452275967444071 5.459453487295719 5.458154171121629 5.45869962393412 5.47875124016294 5.527950890678519 5.61310726829013 5.72208908075744 5.84177540434353 5.9513985318064 6.0376469630306 6.09600289904225 6.1369050481918395 6.15604933762453 6.15019191618267 6.12030542632185 6.0687612264834705 5.99214773950423 5.91083223437798 5.856371852749599 5.84660606304219 5.870881241620281 5.938815510119151 6.03483357305331
Uruguay URY "Población de 40 a 44 años, varones (% de la población masculina)" SP.POP.4044.MA.5Y 5.74176447110023 5.749149461023411 5.7681036174527405 5.798421115870349 5.840167700177259 5.8935082479408205 5.952962208540901 6.024736131306441 6.0999131604573895 6.16761240178424 6.22136136004053 6.28667486032547 6.34269222635501 6.3847732190843 6.40425553149233 6.393269113157481 6.341182010096951 6.26327016785323 6.18545238151439 6.145328916924731 6.1623239684573194 6.2248900752704905 6.34150594571827 6.490344746970741 6.6358431280707695 6.75322907602487 6.837699447277029 6.90771623919256 6.95295160406998
Uruguay URY "Población de 40 a 44 años, mujeres (% de la población femenina)" SP.POP.4044.FE.5Y 5.75788913618549 5.75332413594777 5.74340969356467 5.73759232838779 5.75136673279662 5.7935958902049505 5.8620967669691595 5.958948503873231 6.06807599559067 6.165741440165401 6.2374932577422095 6.298524675143129 6.33734620026934 6.35339196952299 6.3460323039838205 6.31536092637236 6.25529923087108 6.172484668602491 6.08854905011261 6.03333077867664 6.02210887578452 6.05214531474261 6.122066543108589 6.2170776237499705 6.31491785188748 6.40017980673041 6.47371307845448 6.5463298585822205 6.60203382686127
Uruguay URY "Población de 35 a 39 años, varones (% de la población masculina)" SP.POP.3539.MA.5Y 6.224432831526201 6.27735639641539 6.34768103617453 6.42445419385008 6.493287930655379 6.54636485573707 6.58419731612234 6.61438014139081 6.6312406509452 6.629157779587111 6.60694435281186 6.582342851778701 6.51616554915596 6.431927105199879 6.3710091917085006 6.36038102750617 6.43510419687487 6.56774463496064 6.72978610535836 6.87940094766531 6.99165969685327 7.0940021963389 7.17243903082981 7.21599577963269 7.21340329922862 7.1618767287770595 7.070023480586901 6.930265648928599 6.77322034224003
Uruguay URY "Población de 35 a 39 años, mujeres (% de la población femenina)" SP.POP.3539.FE.5Y 6.09742237010059 6.157166213614861 6.24951176650414 6.35613681969721 6.4497911271137305 6.51497560711514 6.56012326545969 6.586053307762881 6.58984309869328 6.56980161495146 6.526855784565309 6.4719175728489 6.38471843781026 6.288385064358 6.218115325478291 6.19305046251734 6.221732595873981 6.29654976192366 6.39894634825178 6.49985334733976 6.5804904311512304 6.66034498070549 6.73281061106401 6.78422403308544 6.79595384553349 6.7578683844172796 6.6709891340168 6.534125580335929 6.37815816585633
Uruguay URY "Población de 30 a 34 años, varones (% de la población masculina)" SP.POP.3034.MA.5Y 6.9001022355235895 6.9313739374438095 6.95957349381828 6.978784759319219 6.98004917262195 6.95989832928379 6.913133809890731 6.84287587674742 6.77467648505657 6.747228979455239 6.781779320801309 6.85028419811247 6.96194658340279 7.097687653156691 7.22212796534896 7.3092678250928 7.40769151613235 7.48372088968809 7.52768256579152 7.523773712539869 7.464639264284201 7.37147013662755 7.21916481799968 7.045675561710941 6.906387681318519 6.8330141121681605 6.826258790086941 6.88293600549868 6.98393768195313
Uruguay URY "Población de 30 a 34 años, mujeres (% de la población femenina)" SP.POP.3034.FE.5Y 6.84674355342731 6.87963200541431 6.89647112517907 6.89415819769859 6.86856702414006 6.819661086280429 6.7495602994442905 6.6534188923698405 6.5536092720889405 6.485063251972389 6.46818938564314 6.498651647436381 6.56710737202803 6.6577080904789 6.74409969842321 6.80739446142393 6.88150861698495 6.948978013069429 6.99535299818593 6.99870288747275 6.94684573028872 6.86477799136545 6.7242407691376 6.55824273478956 6.41953040209952 6.34028197273347 6.3232731573649 6.36545908051731 6.44800019730654
Uruguay URY "Población de 25 a 29 años, varones (% de la población masculina)" SP.POP.2529.MA.5Y 7.331321331156911 7.283182547236611 7.215346372735 7.1499225495958605 7.12313079878752 7.15882207944785 7.25065291414592 7.401645497611179 7.58390306096839 7.7571716858894 7.898009408349509 7.97408366857085 8.016408125691969 8.01535086353279 7.96290382139542 7.860814126774519 7.75344490490846 7.5896331736450895 7.40220566037501 7.243897135756249 7.15078146330254 7.1427207625471905 7.193008201265959 7.28203081920781 7.37965768429476 7.46752694340063 7.56112428367261 7.65220851571826 7.728324157611049
Uruguay URY "Población de 25 a 29 años, mujeres (% de la población femenina)" SP.POP.2529.FE.5Y 7.164607110651491 7.08353630798103 6.9812315355474 6.8776140250629005 6.8050022844525095 6.785011760318099 6.81650825502334 6.89767843726076 7.0093306522265495 7.12335526412174 7.22180452005632 7.29065588761205 7.33996156679893 7.355208321815031 7.31995888964804 7.2315552854347 7.13366489580406 6.98113874487384 6.80417923869154 6.65226839107914 6.5582539975304295 6.54248659984014 6.579239043742759 6.65166580744024 6.73160747235747 6.80146132598405 6.8778017037067105 6.95233301369748 7.01503229213027
Uruguay URY "Población de 20 a 24 años, varones (% de la población masculina)" SP.POP.2024.MA.5Y 7.579815976057531 7.66509348518432 7.81768823183097 8.00976816837101 8.1953725119498 8.34532189857898 8.45196408272874 8.5376209799367 8.59021273178127 8.593472929164781 8.53934066864261 8.36828693471991 8.137758592807291 7.89375986525325 7.69824299643709 7.58647631933021 7.5418393406737305 7.56690655186713 7.64433881746092 7.73953513727147 7.8281608464092 7.90872936928858 7.9819433383825 8.04158677487682 8.07827983430671 8.08551157217234 8.05240668449149 7.98321455703071 7.889980207342499
Uruguay URY "Población de 20 a 24 años, mujeres (% de la población femenina)" SP.POP.2024.FE.5Y 7.15892428477577 7.17885692115659 7.25556493920686 7.369787898822921 7.488641362769849 7.59018750338372 7.67327486585027 7.7519048864362095 7.80853692521515 7.81884274118642 7.7701164455050495 7.62148278011078 7.41212566329862 7.18532904144205 6.99958447350931 6.8878878907988 6.841786163112941 6.85701570428816 6.91854830460429 6.995014962028769 7.0638886638431595 7.13206498540378 7.19266832883512 7.23977544283391 7.266312771079679 7.268132257587861 7.2448164249245 7.19259419650013 7.11906665037393
Uruguay URY "Población entre 15 y 64 años de edad (% del total)" SP.POP.1564.TO.ZS 62.356167238176205 62.3137249893028 62.3559184698256 62.440504194011794 62.50932867584189 62.5386869196574 62.4836753063469 62.4210590049918 62.362137589397705 62.33774242656921 62.3687847467389 62.3812612521587 62.4122981082609 62.4763664722229 62.58232785665171 62.7267179901999 62.888205061585104 63.103703190126296 63.3505687198542 63.5901203579092 63.79608695328611 63.9791103061087 64.11997721202441 64.2293143740727 64.3303388153754 64.4317175013313 64.4669053064298 64.5227418284307 64.5774993948021
Uruguay URY "Población entre 15 y 64 años de edad, total" SP.POP.1564.TO 1939028.0 1951454.0 1966995.0 1984200.0 2001018.0 2016423.0 2029083.0 2041271.0 2052371.0 2062140.0 2070479.0 2074472.0 2075858.0 2076507.0 2078657.0 2083658.0 2091285.0 2102457.0 2116049.0 2130063.0 2143086.0 2155414.0 2166597.0 2177013.0 2187511.0 2198416.0 2207432.0 2217418.0 2227471.0
Uruguay URY "Población entre 15 y 64 años de edad, hombres (% del total)" SP.POP.1564.MA.ZS 62.7593513679803 62.7588092124981 62.85445149473411 63.001308700749206 63.1371694340506 63.23675255537311 63.2146135790884 63.1879416884439 63.1703711512012 63.197625339041004 63.2933704621643 63.3496647003129 63.432271387164604 63.553658879942596 63.7210700705596 63.9289467574969 64.1355697540623 64.3980309405833 64.69421526619121 64.9869322789127 65.252031335128 65.462724753651 65.6338282419008 65.7780598428011 65.91711920061279 66.05915395048339 66.102603929896 66.1669621001097 66.2341826881503
Uruguay URY "Población entre 15 y 64 años de edad, hombres" SP.POP.1564.MA.IN 946589.0 952777.0 960857.0 970031.0 979172.0 987700.0 994332.0 1000796.0 1006774.0 1012160.0 1016909.0 1019019.0 1019824.0 1020281.0 1021563.0 1024401.0 1028384.0 1034261.0 1041485.0 1049073.0 1056357.0 1062863.0 1068946.0 1074802.0 1080813.0 1087116.0 1092015.0 1097432.0 1102977.0
Uruguay URY "Población entre 15 y 64 años de edad, mujeres (% del total)" SP.POP.1564.FE.ZS 61.976399411484095 61.894562262705605 61.88660188871779 61.913177891368896 61.9191461358819 61.8829141526856 61.7969643491685 61.701004731602104 61.6033379897237 61.5310100801147 61.501766413165505 61.47363577589971 61.45797081544271 61.46970311573379 61.5195117039962 61.606378987958 61.725847702718106 61.8981669541817 62.0998021802362 62.290328473147 62.4420315711391 62.598499411281004 62.7105038838524 62.7871406558414 62.852151571204395 62.9153147665145 62.9413882455974 62.987967256540095 63.03058363499189
Uruguay URY "Población entre 15 y 64 años de edad, mujeres" SP.POP.1564.FE.IN 992439.0 998671.0 1006129.0 1014166.0 1021844.0 1028725.0 1034749.0 1040479.0 1045599.0 1049985.0 1053573.0 1055448.0 1056034.0 1056223.0 1057088.0 1059258.0 1062886.0 1068180.0 1074552.0 1080982.0 1086734.0 1092544.0 1097636.0 1102201.0 1106688.0 1111298.0 1115404.0 1119968.0 1124485.0
Uruguay URY "Población de 15 a 19 años, varones (% de la población masculina)" SP.POP.1519.MA.5Y 8.77992311782544 8.88255810506832 8.967684961078039 9.01873422983123 9.01440036934275 8.94612668504167 8.80906425387235 8.61054515079519 8.387357066128569 8.19705090485872 8.07552073932349 7.98452778601495 7.96926119895008 8.014790249298919 8.08990109681733 8.16953776950132 8.22629883595112 8.28892821251695 8.34626408043442 8.382607015002941 8.38663130078338 8.34448645642337 8.263464671068268 8.15798959718626 8.05040813438916 7.95304289068539 7.84708018084713 7.75277647143942 7.66485073838142
Uruguay URY "Población de 15 a 19 años, mujeres (% de la población femenina)" SP.POP.1519.FE.5Y 7.97437857362319 8.05062528586887 8.12660425069152 8.18057445518697 8.182945259185379 8.12015375638396 7.9957119864312505 7.8091893536284 7.596495393590679 7.41325891672024 7.29360518739391 7.208415117857079 7.18940631063385 7.22234282092722 7.2795119833417 7.339383911201321 7.38779568256417 7.43990723801897 7.48536578740993 7.510344918989531 7.50660628929083 7.472805768586191 7.406685847877309 7.31907112401059 7.2273528310984405 7.14041060021819 7.04917681261483 6.96431232828946 6.88224274758328
Uruguay URY "Población de 10 a 14 años, varones (% de la población masculina)" SP.POP.1014.MA.5Y 9.36429659705546 9.21322262878297 9.00883103290377 8.77238673893206 8.55523666500523 8.40684932822419 8.327357293438821 8.3150601987452 8.35046280958548 8.40209893255144 8.44840656816821 8.498403231211 8.54889472178337 8.59340642912403 8.621094022894441 8.61936190873213 8.57161566741817 8.49365460267016 8.39011888005029 8.27599621627683 8.16641814185804 8.06529396511849 7.9689878310331705 7.87481616983306 7.776143288592241 7.6669591510337405 7.54532528088629 7.42171013758757 7.2993831608681905
